A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
886,1.6957583935,1.3725698304,1.08329857,0.8568974961,0.6886120468,0.6211213706,0.6386842495,0.7109310751,0.8610642661,0.8915121571,0.7150383392,0.6094875341,0.5604460572,0.6009753461,0.7443205057,0.9664659327,1.2540606496,1.5828870627,0.5104121936,0.3680575735,0.2715745045,0.1874593231,0.2628477451,0.3542429525,0.4895879005,0.3461909245,0.2284057736,0.1666305095,0.220922931,0.3591083197,0.4274983985,0.1646662305,0.0520720342,0.1548212881,0.4061618668,0.1491116136,0.0312432205,0.1516360525,0.3540898326,0.1555555556,0.1555555556,0.1603338419,0.1587224057,0.5826256771,1.842949594,0.5787967703,1.8308380744,0.548346743,1.7345191725,0.5356184418,1.6942572712,0.6003609709,1.8990495116,1.8384107926,1.7012025485,1.7673324571,1.864013551,1.8618148655,48,18,0.9270248109,48,16,0.9428090416,46,21,0.8897122578,44,21,0.8787552241,0.000080865,0.0001043812,0.0001312855,0.0001486308,0.0001399665,9.14707811259535E-05,2.4147590070511E-05,-0.000047298,-0.0001085199,0.0001068693,0.0002251604,0.0002378718,0.000181405,0.0001150131,6.52823163444094E-05,3.640606436237E-05,1.95736903151232E-05,-2.76605978559733E-05,-2.52594054583632E-05,-2.24494288472981E-05,-2.01117280486796E-05,-1.76778108456828E-05,-0.000014646,-1.17727490244865E-05,-0.000014646,-1.75012388653202E-05,-2.01117280486796E-05,-2.26118037489112E-05,-2.54079144790692E-05,-2.65640892930439E-05,-2.26118037489112E-05,-2.01117280486796E-05,-1.76778108456828E-05,-1.32081805959284E-05,-1.76778108456828E-05,-2.01117280486796E-05,-2.24494288472981E-05,5
887,1.2475895208,1.0185997339,0.803956707,0.6420219373,0.557403288,0.561444587,0.6044512587,0.6825585342,0.8548231679,0.8553425159,0.707820094,0.6320724191,0.5790725256,0.5542801491,0.6264909548,0.7891062897,0.9912821448,1.2264083794,0.5052010476,0.3580776738,0.2591872642,0.1889135587,0.2612043162,0.3496350251,0.4949482383,0.3383686432,0.1895535839,0.1181884525,0.1716715889,0.3296662777,0.4411238263,0.1506278074,0.0449285082,0.1406484779,0.414220379,0.1569285328,0.045818268,0.1420764179,0.3067008342,0.2938917502,0.2945441189,0.3127649813,0.313375255,0.5756935039,1.797140921,0.6103384109,1.9052918376,0.5928130697,1.8505830255,0.5800906742,1.8108675563,0.6114004855,1.9086073131,1.9602127745,1.8034347982,1.9201670669,1.9629826116,1.8673767423,55,22,0.916515139,55,12,0.9759081382,46,25,0.8394232424,48,27,0.8267972847,8.27310751365912E-05,0.0001055326,0.0001290301,0.000135783,0.0001135306,6.85704162261687E-05,1.59182466093922E-05,-3.98636403921396E-05,-0.000082865,6.49564727283985E-05,0.000136298,0.0001713259,0.0001673964,0.0001288194,8.56320750232503E-05,5.53181438749551E-05,3.38410648359311E-05,-2.01925640782775E-05,-1.75624278245739E-05,-1.4017725720509E-05,-1.14525961899768E-05,-8.99731240547272E-06,-5.11773819602513E-06,-1.67883750320022E-06,-4.76813723171475E-06,-8.11394825061486E-06,-0.00001093,-1.36812888268224E-05,-1.70983322103281E-05,-1.92028464840741E-05,-1.4017725720509E-05,-1.12786774686511E-05,-8.82076531406501E-06,-3.20875690674869E-06,-8.46745318203629E-06,-1.11044759181078E-05,-1.38497539704452E-05,5
888,1.448807555,1.1316294694,0.8487138139,0.6513049107,0.5973115533,0.6397980829,0.7025157782,0.7761933286,0.9268701911,0.8534744772,0.7203138189,0.6513913078,0.5926771288,0.5918219629,0.6820307985,0.9017584272,1.1806448835,1.501265645,0.5208105885,0.3664304077,0.2270408599,0.1395385917,0.2405209128,0.3556759003,0.4792838402,0.3293895378,0.1803516854,0.0848713814,0.1812853501,0.3515381428,0.4581531765,0.1477651942,0.0382510147,0.1727007489,0.4036970398,0.1646947689,0.0424356907,0.1713923911,0.223795469,0.3342082255,0.3342082255,0.3332238103,0.3597706964,0.5465405778,1.711216408,0.5777824324,1.8090345324,0.5973620248,1.8703381597,0.6170925923,1.9321144893,0.636639407,1.9933154893,1.895673137,1.8655540654,1.8805186425,1.8390730766,1.6755868348,47,13,0.9609863652,47,8,0.9854073342,40,23,0.8181534086,39,24,0.788226982,9.23901145165426E-05,0.0001270216,0.0001696723,0.0001901013,0.0001516655,8.54309051508585E-05,1.94946041469316E-05,-5.10371906692658E-05,-0.0001089566,0.000092002,0.0001809226,0.0002273883,0.0002154648,0.0001587444,9.39467989470237E-05,5.43651214596372E-05,2.95840753375974E-05,-0.000025425,-2.27107998677275E-05,-1.93995287432583E-05,-1.66309107580054E-05,-1.37772564817346E-05,-1.08885001352281E-05,-8.39493587068305E-06,-1.12738921582585E-05,-1.41608709876133E-05,-0.000017006,-1.99388014910574E-05,-2.28775381741688E-05,-2.44973126618395E-05,-1.93995287432583E-05,-1.66309107580054E-05,-1.39691491594473E-05,-9.73435882666141E-06,-1.41608709876133E-05,-0.000017006,-1.97596566793318E-05,5
889,1.3949622021,1.085665577,0.8217905255,0.6257931651,0.5325727934,0.5531031526,0.5722779028,0.6265731467,0.7711727415,0.7600961806,0.5812846455,0.5028998583,0.539777324,0.5930809055,0.6770496546,0.8439149974,1.079801394,1.35518095,0.5092170616,0.3199824611,0.1604761585,0.0686040027,0.1940414222,0.3331704898,0.4908360106,0.3108321758,0.1698842829,0.1053577597,0.1987886234,0.3588355993,0.4344011717,0.1349237649,0.0480505314,0.1626745645,0.4150614374,0.1685724155,0.0659643915,0.1645740817,0.1737604687,0.3788892712,0.3769445744,0.3554677966,0.3554677966,0.5579622142,1.9573663307,0.561126969,1.9684684884,0.5412283612,1.8986629279,0.5418612536,1.9008831543,0.592616129,2.0789344303,1.9052918376,1.8215687286,1.9866372466,2.1286621233,2.0440357609,53,7,0.9912396631,53,11,0.9782250111,46,23,0.8660254038,42,24,0.8206518066,7.30906163024198E-05,0.0001033991,0.0001419958,0.0001747064,0.0001685824,0.0001207573,6.00323157412161E-05,-2.98575649467803E-05,-0.0001181233,6.21842639662442E-05,0.0001954846,0.0002040205,0.0001835118,0.0001479311,0.0001038398,6.75999485325752E-05,4.25095887424662E-05,-2.10004953550578E-05,-1.78536852905125E-05,-1.45834209409658E-05,-1.20071971043258E-05,-9.19327433996236E-06,-6.18570015381774E-06,-3.21967646780786E-06,-6.71512706035322E-06,-9.7237737816286E-06,-1.270187250422E-05,-1.54214914666306E-05,-1.84783022170624E-05,-1.9841590567778E-05,-0.000014752,-1.2181303474927E-05,-9.37019183543951E-06,-4.60655217230964E-06,-0.000009547,-1.23551264894684E-05,-1.50877158484018E-05,5
890,1.4186505264,1.117827309,0.8499211663,0.6537959683,0.5433176649,0.5317984692,0.6242925756,0.7811314605,0.9600619974,0.8919956234,0.7655353436,0.6298930461,0.5438277427,0.5505836258,0.660266568,0.8499211663,1.104268311,1.4001914313,0.5192237915,0.3525717504,0.1813891763,0.0672952498,0.1788234293,0.3243078796,0.4807764822,0.3499405812,0.2380217297,0.1925123325,0.2315263187,0.3679638735,0.4423304107,0.1659565897,0.0384544285,0.1550147569,0.4042290304,0.1550147569,0.0384544285,0.1550147569,0.2597453609,0.3057848005,0.3051075355,0.2650854018,0.2862039167,0.5573762013,2.1961878704,0.5339075425,2.1037160647,0.4835652307,1.9053560085,0.4814158336,1.8968868994,0.5640506402,2.2224866642,2.4126168487,1.990425281,1.9032436831,2.0778387008,2.1634190699,52,7,0.9908979252,52,20,0.9230769231,50,22,0.8979977728,50,21,0.9075241044,7.3938398568065E-05,0.000099675,0.0001336979,0.0001621816,0.0001568458,0.0001019302,2.07050904943915E-05,-4.62167539649797E-05,-9.14376482807075E-05,7.33868445741687E-05,0.0001707504,0.0002156334,0.0001834382,0.0001257043,7.54588540529432E-05,4.5808090188721E-05,2.70527870994462E-05,-2.22631092527565E-05,-1.96095256299962E-05,-0.000016362,-1.35961042260763E-05,-1.09202133148458E-05,-7.6727051681362E-06,-4.63943456223291E-06,-7.49266868334029E-06,-0.00001056,-1.34196479729798E-05,-0.000016362,-1.96095256299962E-05,-2.11190761052704E-05,-1.65305981371519E-05,-1.35961042260763E-05,-1.07401839350382E-05,-6.05833910756005E-06,-1.07401839350382E-05,-1.35961042260763E-05,-0.000016362,5
891,1.949468479,1.5864342105,1.2757183329,1.0563705805,0.889876588,0.7493587002,0.5650996433,0.4772607021,0.6592536573,0.6708203932,0.4530287438,0.3922322703,0.4397454586,0.5502524673,0.7770753849,1.0679879637,1.3915572658,1.7142252991,0.5410499448,0.2959845226,0.1732667525,0.139059724,0.2821241165,0.3641228777,0.4590030073,0.3309207564,0.2090372723,0.0661841513,0.1347679233,0.3209228147,0.4503085362,0.0752488748,0.0852347187,0.228334737,0.3733939969,0.3296268286,0.2683440832,0.2910708199,0.0730881683,0.3534234794,0.3534234794,0.3540879786,0.3540879786,0.5751987161,1.9400824266,0.5327930571,1.7970527715,0.504405028,1.701303051,0.5281429768,1.7813685587,0.5873236752,1.9809785888,1.6039548285,1.5919228488,1.6266266925,1.7549589681,1.6575703553,48,9,0.9822646028,48,4,0.9965217286,56,23,0.9117641008,41,19,0.8861415671,6.81027890155178E-05,0.000089752,0.000114517,0.0001333099,0.0001425078,0.0001411748,0.0001368954,5.32708099755629E-05,-0.000145449,1.52844607981885E-05,0.0002414102,0.0002925203,0.0002525637,0.0001655686,0.0001007178,6.1788320956187E-05,3.7799503979164E-05,-1.993291576131E-05,-1.56051267038892E-05,-1.18616415271665E-05,-9.11513240593998E-06,-6.53809856995679E-06,-4.52615500879651E-06,-2.90024376807008E-06,-5.07271049940402E-06,-7.27371021110836E-06,-1.00342454104751E-05,-1.29470616887133E-05,-1.62969396198542E-05,-1.84832635188448E-05,-1.22245595162084E-05,-9.48305188530769E-06,-6.90573989437518E-06,-4.34442038191405E-06,-7.08968988894228E-06,-9.66688672108651E-06,-1.24056197413692E-05,5
892,1.5922222325,1.2710357175,0.9700640175,0.7427003613,0.5671558241,0.562673096,0.6767295315,0.8493766127,1.0080151494,1.0628531059,0.9092781308,0.7360023733,0.6526858927,0.7032363485,0.8597810246,1.0742287283,1.3532927392,1.6812381214,0.4792838402,0.3268168127,0.1950426703,0.1166981494,0.1956188685,0.3329579578,0.5208105885,0.3316030877,0.1566388661,0.0954803041,0.1739992691,0.3322812133,0.4142916744,0.1415406824,0.031826768,0.1379159948,0.4475909379,0.1395385917,0,0.1379159948,0.2121784535,0.3570416692,0.3570416692,0.3577771258,0.3812251146,0.5810365732,1.6515672391,0.5922216215,1.6833601763,0.5533553613,1.5728847863,0.5589733263,1.5888535692,0.6402624052,1.8199136879,1.7443491696,1.5806998078,1.6012904291,1.7494347465,1.8038148236,47,11,0.9722263539,47,9,0.9814946889,38,14,0.9296590386,43,17,0.9185310539,7.94955852531866E-05,0.0001106546,0.0001558604,0.0001982065,0.000207783,0.0001342449,4.29135805729427E-05,-2.78780846394066E-05,-8.1147405063149E-05,5.45346841864609E-05,0.0001518306,0.000211567,0.0001927772,0.0001433008,9.82594544684164E-05,6.3035765296677E-05,3.94214653521835E-05,-2.04147066272683E-05,-1.73322454641529E-05,-1.36124392324753E-05,-1.06565864590459E-05,-0.000007883,-3.94866222035661E-06,5.70178644377974E-07,-3.48930119071643E-06,-0.000007651,-1.06565864590459E-05,-1.36124392324753E-05,-1.73322454641529E-05,-1.9207863011305E-05,-1.36124392324753E-05,-1.06565864590459E-05,-0.000007883,-9.89550507896694E-07,-0.000007651,-1.06565864590459E-05,-1.36124392324753E-05,5
893,1.4113711979,1.1210740617,0.8901462975,0.7095956278,0.6134311268,0.5740042692,0.59048943,0.7126257471,0.8728127833,0.9304933238,0.7482922117,0.595115607,0.5545643568,0.5848227336,0.6846576673,0.876508075,1.13293669,1.4384192543,0.5048249083,0.3276365967,0.2301896335,0.1805964652,0.2474156333,0.3289790696,0.4952269734,0.3005056138,0.156479386,0.089069628,0.1595782885,0.3124889812,0.4076881142,0.12400436,0.0532949584,0.1471239125,0.4057616386,0.1549066889,0.0601988217,0.1427311603,0.2688532618,0.2498152937,0.250553302,0.2694686311,0.2694686311,0.5555819371,1.7466903024,0.4969275914,1.5622873007,0.4838546275,1.521187298,0.5338748161,1.6784454313,0.6274349472,1.9725884959,1.9184216103,1.7050747951,1.5911183414,1.6770288892,1.7238854042,50,18,0.9329523032,50,9,0.9836666102,50,16,0.9474175426,47,18,0.9237571637,9.98242945074537E-05,0.0001271331,0.0001507699,0.0001577256,0.0001338249,0.00008628,1.71928939222324E-05,-4.89528595493192E-05,-9.78448566375301E-05,7.12245109139309E-05,0.0001956379,0.0002317532,0.000203077,0.0001522758,0.000100436,6.35372476066798E-05,3.81529139023872E-05,-0.000033192,-2.90998949302974E-05,-2.46764233654381E-05,-2.15984049740729E-05,-1.86657303792264E-05,-1.46924359067655E-05,-1.00043056992606E-05,-1.51901088215597E-05,-1.9158778608036E-05,-2.23196242581741E-05,-2.55951987646222E-05,-2.93087461325979E-05,-3.13229063836586E-05,-2.49075209342309E-05,-2.18394458184336E-05,-1.89124235486096E-05,-0.000012212,-1.89124235486096E-05,-2.20798600914551E-05,-2.51376969772341E-05,5
894,1.7513957008,1.3988033856,1.0764811256,0.8161933017,0.6391461218,0.6188573906,0.6655403495,0.745184858,0.9067977954,0.9159108254,0.7431887426,0.703516776,0.7440967316,0.8045280363,0.9470092231,1.1635355559,1.4634876439,1.8339214984,0.4417447453,0.3609949489,0.2962744134,0.2220158093,0.3094286953,0.4212453804,0.5582842434,0.3833115593,0.1999324667,0.1162083858,0.1837415911,0.3327701747,0.3632325423,0.1727561852,0.0936901959,0.2032816522,0.4765960782,0.1727561852,0.0581041929,0.1559099101,0.3378048052,0.4865401437,0.4865401437,0.4388938642,0.4632768566,0.5896696036,1.4513549785,0.6774591311,1.6674315185,0.6791776386,1.6716612845,0.6833331641,1.6818892878,0.6945727516,1.709553307,1.7941203763,1.7290525271,1.7059828131,1.6758551745,1.5745619337,43,19,0.8970837917,43,10,0.9725824961,36,20,0.8314794193,42,22,0.85183542,9.285657113773E-05,0.0001259763,0.0001700013,0.0002051174,0.0001841735,0.0001001421,1.64303185110405E-05,-5.95697574269836E-05,-0.0001208523,0.0001313171,0.0002189558,0.0002127585,0.0001780759,0.0001255902,7.7016485698441E-05,4.34271014582385E-05,2.20904936606765E-05,-2.9022866423688E-05,-2.70845567825881E-05,-2.44798539098398E-05,-2.208849079654E-05,-1.96046776009323E-05,-1.60742307403894E-05,-1.31092302446739E-05,-1.62718445102082E-05,-1.97982847438141E-05,-2.24632075124154E-05,-2.4837563651278E-05,-2.74172097273862E-05,-2.7909165626401E-05,-2.44798539098398E-05,-2.22761305081485E-05,-1.96046776009323E-05,-1.44918280811579E-05,-1.97982847438141E-05,-2.24632075124154E-05,-2.46590800215114E-05,5
895,1.1836066059,0.9469425238,0.7667571111,0.671075807,0.6682191393,0.6888351491,0.7171244631,0.7869187966,0.9428090416,0.9384875106,0.7905063989,0.6991716991,0.6522838759,0.6465767809,0.6723810569,0.7563957594,0.9348283442,1.1523511961,0.4949932651,0.3492151479,0.2570541523,0.2101368611,0.2841528924,0.3840017668,0.5050360127,0.3335723677,0.1597064101,0.0543060507,0.1541187544,0.3392586699,0.4256445493,0.1515108038,0.0961559921,0.1958032502,0.4211263014,0.1667861838,0.0649957999,0.1536007067,0.2643912969,0.2657296463,0.2857142857,0.2862991672,0.2630063328,0.5487078634,2.808777451,0.4936420566,2.5269014166,0.4222554573,2.1614809738,0.4006804921,2.0510410115,0.5246394902,2.6855739968,2.697306828,2.1113032955,2.0298821333,2.33647317,2.5571245768,55,23,0.9083633452,55,6,0.9940317769,51,23,0.892533857,51,20,0.9198983612,0.000091023,0.0001142555,0.000128659,0.0001181177,0.000085329,4.8273235619885E-05,8.76843942338742E-06,-3.25077838082341E-05,-6.84390757791667E-05,5.1234604644955E-05,0.0001133481,0.0001460295,0.0001491323,0.0001334668,0.0001038389,7.00981796295882E-05,4.48878067142191E-05,-3.06760691766932E-05,-2.7362920290764E-05,-2.3289673900357E-05,-2.03802223967829E-05,-1.69326517308446E-05,-1.30067165786642E-05,-0.000009938,-1.40400734050406E-05,-0.000018162,-2.15629354550255E-05,-2.45859392491046E-05,-2.81706524950973E-05,-0.000029545,-2.36645312004588E-05,-2.05788726154939E-05,-1.73435542740674E-05,-1.17717854909102E-05,-1.77533922576423E-05,-2.09743935034173E-05,-2.40358595789481E-05,5
896,1.1360714428,0.8780067517,0.6693219157,0.5481129576,0.5015778692,0.5230770531,0.602709757,0.757778976,0.9099693326,0.9094429025,0.7557539534,0.5913731816,0.4897910588,0.4649107536,0.5124090697,0.6403119251,0.8419209308,1.0840720967,0.5199549081,0.3237999905,0.1586128491,0.0814904892,0.1795708938,0.3244894513,0.4800469296,0.32946912,0.2097489842,0.1600156432,0.2150104352,0.3469332564,0.4481264519,0.1300807979,0.0079907999,0.1440561938,0.4162125316,0.1492804614,0.0479447994,0.1473430698,0.2409196352,0.2717205937,0.2717205937,0.278346654,0.278346654,0.5597836466,1.8883461333,0.5478895716,1.8482232559,0.5219780802,1.7608147279,0.5387118246,1.8172635038,0.6019942461,2.0307372566,1.8943068618,1.7572763518,1.7518140481,1.8303866418,1.8068107104,62,10,0.9869070026,62,20,0.9465419839,50,22,0.8979977728,45,21,0.8844332774,7.05022332427339E-05,9.43935106971389E-05,0.0001186063,0.0001234773,0.0001041701,6.10738924123695E-05,7.03836055859566E-06,-3.70498632936575E-05,-0.000065248,3.27689440793113E-05,0.0001177889,0.0001765724,0.0001629594,0.0001204494,7.63887035954764E-05,4.52938920726524E-05,2.57585807325059E-05,-2.5668849314876E-05,-2.21692162560882E-05,-1.83377256749839E-05,-1.53673343018218E-05,-1.22704414477835E-05,-0.000008394,-4.78031035085669E-06,-8.76172835884919E-06,-1.26386585993826E-05,-0.000015903,-1.91758171316897E-05,-2.26105708476096E-05,-2.45432949682493E-05,-1.85068174834181E-05,-1.55463601397775E-05,-1.24546335035963E-05,-6.20850151456882E-06,-1.24546335035963E-05,-1.57249298445929E-05,-1.88428194549843E-05,5
897,1.3534437721,1.0551994001,0.8080090007,0.6109185877,0.4991276664,0.5033572393,0.6081360493,0.7698502242,0.9396166705,0.9075310191,0.7596857226,0.6207869402,0.5048525481,0.4853454049,0.5866860394,0.7731477655,1.027878611,1.3234542459,0.5048525481,0.3255795954,0.1565191901,0.0485345405,0.1650174377,0.3335845029,0.4951474696,0.3776972784,0.2776243596,0.242866763,0.2665425761,0.3559934932,0.4271039563,0.1506917371,0.0582414486,0.1506917371,0.4178482884,0.169523862,0.078259595,0.1568198996,0.2913689798,0.3195681677,0.2976030164,0.2978049409,0.2978049409,0.5620255166,2.0856131696,0.5627751341,2.0883949156,0.5227739283,1.9399549618,0.5155671086,1.9132112687,0.5739019136,2.1296851365,2.215211458,1.8814323794,1.8314233279,1.9118505208,1.9284275696,51,5,0.9951825522,51,25,0.8716121871,46,23,0.8660254038,47,21,0.8946296188,7.97632310615221E-05,0.0001082499,0.000142284,0.0001716619,0.0001652791,0.0001026323,1.33594540716138E-05,-5.44319435043759E-05,-9.73485433662573E-05,8.01774427355147E-05,0.0001926746,0.000254354,0.0002038121,0.0001263101,7.03752528936386E-05,3.98877828415913E-05,2.15761655858148E-05,-2.42247011951071E-05,-2.15387718179644E-05,-1.85626640774947E-05,-0.000016226,-1.36304057132089E-05,-1.02759381833135E-05,-7.28242209720174E-06,-1.009892793027E-05,-1.32794872566226E-05,-1.60554653502116E-05,-1.87254285062289E-05,-2.15387718179644E-05,-2.31330545297015E-05,-1.87254285062289E-05,-0.000016226,-1.36304057132089E-05,-8.68573949659398E-06,-1.34550521651546E-05,-1.60554653502116E-05,-1.87254285062289E-05,5
898,1.8660184266,1.4950119461,1.1442229339,0.842609983,0.611107164,0.5250717786,0.5690295577,0.6405968421,0.8030841117,0.7995580118,0.6010891481,0.5172275589,0.5115005379,0.616494061,0.8218051551,1.1249357055,1.4903400224,1.8686583671,0.4829670631,0.326018903,0.1886524739,0.1118235612,0.2193040464,0.3551439276,0.5172275589,0.3825268625,0.2587880671,0.2086272025,0.2414835316,0.3542965298,0.4058606372,0.1225946889,0.0452106874,0.1702257164,0.4311430543,0.1539039486,0.0109652023,0.1356320621,0.3196878362,0.4825730124,0.459646632,0.4545454545,0.4772727273,0.6384477118,1.44554488,0.6826272958,1.5455743269,0.69833492,1.5811388301,0.6938511823,1.5709869509,0.6946379256,1.5727682601,1.5856632593,1.5921790736,1.5837966745,1.5459917819,1.3621402797,45,11,0.9696632991,45,18,0.916515139,39,20,0.8584958483,37,20,0.8413179684,0.000073131,9.86841009243848E-05,0.0001348743,0.0001786392,0.0002011012,0.0001455029,4.37084745941531E-05,-6.42464147654201E-05,-0.0001498722,0.0001690331,0.00031638,0.0002652006,0.0001672874,9.07070518478996E-05,4.5202095724761E-05,0.000022659,9.23871763679577E-06,-2.76467740695308E-05,-2.54382021493485E-05,-2.27240682811136E-05,-2.08051728171879E-05,-1.84842527307198E-05,-1.57622000731227E-05,-1.31841636582399E-05,-1.5933643520029E-05,-1.88201397432907E-05,-2.12918500407232E-05,-2.33457395767574E-05,-2.5725551597298E-05,-2.67064496075802E-05,-2.28803959667891E-05,-2.09678734701487E-05,-1.86523512203393E-05,-1.4559733010282E-05,-1.88201397432907E-05,-2.11301029198551E-05,-2.30361238437807E-05,5
899,1.2587810529,1.0041300591,0.814685385,0.6937205264,0.6200691813,0.5682924805,0.5765461893,0.6955658816,0.8624232175,0.8928041925,0.7288375808,0.5792712922,0.5510158958,0.5954215391,0.6719986501,0.8076418633,1.0072255802,1.2591592356,0.5180594411,0.3491230485,0.2246526113,0.1295148603,0.204154047,0.3253387425,0.4820237638,0.3091769553,0.1685845314,0.0956878655,0.1711716574,0.3303657333,0.4300634667,0.1681494738,0.0520598272,0.1424432076,0.4066903139,0.1454959088,0.0427929144,0.1598875227,0.2251411642,0.1853161097,0.1853161097,0.184970517,0.184970517,0.5333339304,4.0151995481,0.4164008849,3.1348701995,0.3034279092,2.2843542001,0.3293570001,2.4795611205,0.5008411639,3.7705780569,3.4883958993,2.304964183,2.2390702759,3.1846561116,3.9126744195,58,16,0.9611972321,58,10,0.9850246108,57,18,0.948829283,57,19,0.9428090416,0.000076222,9.89037697640072E-05,0.0001172941,0.0001198861,0.0001055657,7.70918589962518E-05,2.53543001894828E-05,-0.000028878,-7.05859049527666E-05,3.83729198979226E-05,0.000124587,0.0001616804,0.0001497171,0.0001238355,9.19633190279282E-05,6.45516179782115E-05,4.39778848437839E-05,-0.000019308,-1.55828974918894E-05,-1.1455286513043E-05,-0.000007518,-4.17135048524245E-06,4.59243363755116E-07,5.04915399620541E-06,8.90537837453309E-07,-0.000003057,-6.62773333953751E-06,-1.05938787526356E-05,-1.49862337487356E-05,-1.75034391599947E-05,-1.12408448267823E-05,-7.29577000509843E-06,-3.94819537692759E-06,3.21626972743055E-06,-3.72516488391299E-06,-7.07328097159265E-06,-1.10257821759968E-05,5
