A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
187,1.4090797999,1.1134260851,0.8634813258,0.6728342161,0.5873169302,0.6056207316,0.6985699679,0.8165926337,0.974063653,0.9724680548,0.8327982596,0.7115848095,0.5921049192,0.5299500531,0.5885975355,0.7695376763,1.0312756236,1.3277136474,0.505312949,0.3950279216,0.299646851,0.242535625,0.3037026409,0.3910769444,0.4948677779,0.4522362735,0.3991756211,0.3788527574,0.3928777687,0.4484745386,0.4369950868,0.1853454644,0.126118525,0.1920784154,0.4172740671,0.219518189,0.1748949264,0.2136517232,0.6211942956,0.3653170704,0.346623534,0.3929061451,0.3914446168,0.5641864255,1.6515533179,0.5899949512,1.7271030906,0.5829894857,1.7065958624,0.6063086134,1.7748583745,0.6442731404,1.8859926339,1.8142223444,1.7520511573,1.7168317658,1.6913407357,1.536582563,51,26,0.8602906262,51,38,0.666954955,44,21,0.8787552241,43,23,0.8449256802,7.99832077216512E-05,9.95527050058589E-05,0.0001136814,0.0001048542,6.58984718196213E-05,0.000012132,-2.90497075873168E-05,-6.07725115319268E-05,-0.000080701,0.0001051143,0.000196575,0.0002166976,0.0001473162,7.59622473751756E-05,3.19154755038307E-05,1.05004851288287E-05,-3.76788968707916E-07,-2.7604697181685E-05,-2.60975061346012E-05,-2.35215122134842E-05,-2.15530965431772E-05,-1.95954664855136E-05,-1.65132470632894E-05,-1.41102140781185E-05,-1.60643289309648E-05,-1.90193505798854E-05,-2.1279793870238E-05,-2.33951414273029E-05,-2.59894921595478E-05,-2.69281316761809E-05,-2.33951414273029E-05,-2.15530965431772E-05,-1.95954664855136E-05,-1.53137815333874E-05,-1.93082122114839E-05,-2.14167352321192E-05,-2.33951414273029E-05,6
188,1.4092817669,1.1018000341,0.8237565528,0.6074223198,0.5186431188,0.5682126791,0.6982575616,0.8699117051,1.0201560336,1.0169031421,0.8783163136,0.7110681947,0.5735117944,0.5186431188,0.5920501535,0.7940163239,1.084183453,1.3983019157,0.5001680309,0.3625883031,0.2296139332,0.1567949419,0.2337589237,0.3512882549,0.4998799433,0.3770013657,0.2991713643,0.2745660869,0.3026817618,0.3916196941,0.4218419593,0.1714244556,0.0783974709,0.1607267658,0.4215003407,0.1714244556,0.1082410462,0.1766663133,0.4312974358,0.3604830381,0.3604830381,0.3588535003,0.3610618503,0.6268160387,1.7075059866,0.6404715607,1.744704916,0.6086586276,1.6580434869,0.5844851314,1.5921926042,0.6136924167,1.6717560029,1.7066775626,1.630733247,1.6772524439,1.7514676485,1.7785354461,51,16,0.9495137265,51,28,0.83580947,42,20,0.8793421577,44,20,0.8907235428,8.59788946632517E-05,0.0001126831,0.0001435751,0.000155377,0.0001137489,3.86862592411694E-05,-2.36476776502568E-05,-0.000060091,-8.37143457238039E-05,7.68031458568543E-05,0.0001715278,0.0002290902,0.0001858506,0.0001112878,5.88614665459276E-05,2.90853057431896E-05,1.28524318400539E-05,-2.79504339426875E-05,-2.57114980771952E-05,-0.000022553,-1.9973370371792E-05,-1.76328906278321E-05,-1.39258055236391E-05,-1.05733224854289E-05,-0.000013739,-1.70828339522752E-05,-1.97962986912433E-05,-0.000022553,-2.55625329931291E-05,-2.68657800496047E-05,-0.000022553,-1.9973370371792E-05,-1.76328906278321E-05,-1.20588661975261E-05,-1.72665198401816E-05,-1.97962986912433E-05,-0.000022553,6
189,1.3909893022,1.0858578836,0.8279185669,0.6342529924,0.526718441,0.569817055,0.6886348291,0.8396219874,0.988598545,0.9793134415,0.8184470318,0.6737482237,0.6111311621,0.6278860468,0.7414166515,0.9281568696,1.1836524812,1.4789572835,0.4606385662,0.3416327054,0.2154023287,0.127527541,0.2145122326,0.3724461814,0.539371177,0.4521492199,0.3905023784,0.3620260388,0.3762793477,0.4096324182,0.3923354461,0.1580155323,0.0391236636,0.1518406472,0.4606385662,0.2355556478,0.1760564862,0.2074845588,0.4894368754,0.3553774099,0.3553774099,0.3403155837,0.3597123451,0.605001372,1.5160243447,0.6625058695,1.6601202463,0.6600091535,1.6538639261,0.6504906381,1.6300122428,0.672672794,1.6855967257,1.6589960727,1.6217726554,1.6594166574,1.6877705516,1.5610399668,51,13,0.9669669024,51,37,0.688232501,44,23,0.8524999697,46,24,0.8531050813,8.12557425594073E-05,0.0001079985,0.0001357266,0.0001438415,0.0001051569,2.98394384260014E-05,-0.00003132,-6.57138658517745E-05,-8.92851878516893E-05,0.0001117823,0.0002185534,0.0001926668,0.0001256341,0.000073859,3.88395215086979E-05,1.83342809164352E-05,0.000006083,-3.03237332683661E-05,-2.86901603652167E-05,-2.6444852932746E-05,-2.43694616874893E-05,-0.000022147,-1.88685428803383E-05,-0.000015987,-1.90275347983174E-05,-2.22988834800354E-05,-2.4655542549768E-05,-2.69686211181938E-05,-0.000029035,-2.95898801234758E-05,-0.000026577,-2.45128358899841E-05,-2.22988834800354E-05,-1.72703759344449E-05,-0.000022147,-2.45128358899841E-05,-0.000026577,6
190,1.3075667957,1.0132280275,0.7614466221,0.5839100759,0.5029401209,0.5729174695,0.7039721956,0.8707475255,1.0257017771,1.0389129963,0.9028051464,0.7512736452,0.6606188389,0.6189208591,0.6848634648,0.8478523855,1.0933653752,1.3900282013,0.4904168247,0.3618613061,0.2458651799,0.1631901828,0.2477320646,0.3649043419,0.5095837869,0.3521823908,0.2307857697,0.1826414695,0.2384447087,0.3618613061,0.422483661,0.1631901828,0.0773930186,0.1730560505,0.4432397565,0.1588987164,0.0863948026,0.1717196903,0.3457125102,0.3635424857,0.3635424857,0.3548502041,0.3769445744,0.6174181444,1.6632100195,0.6439209162,1.7346035736,0.6140394746,1.6541085094,0.6031956981,1.6248973859,0.628016394,1.6917597392,1.6331907053,1.5926883505,1.6452940465,1.7413155988,1.7279249565,52,17,0.9450509519,52,19,0.9308566393,39,18,0.8871201996,42,20,0.8793421577,8.96456903841313E-05,0.0001218982,0.0001557877,0.0001598664,0.0001153274,4.21166113610221E-05,-1.34241631790935E-05,-4.9826527594201E-05,-7.50508981545667E-05,6.52301096979528E-05,0.0001382932,0.0001803602,0.0001695808,0.0001234847,7.50167979583087E-05,4.17382854019253E-05,2.16839267240028E-05,-2.63368687697676E-05,-0.000023828,-2.05048020801502E-05,-1.74817485918804E-05,-1.45254150747399E-05,-1.07088289075483E-05,-6.92760101671799E-06,-1.05078771163352E-05,-1.41256717595118E-05,-1.72876361642988E-05,-2.05048020801502E-05,-0.000023828,-2.52751713410177E-05,-2.03211009300621E-05,-1.72876361642988E-05,-1.45254150747399E-05,-0.000008309,-1.45254150747399E-05,-1.74817485918804E-05,-2.05048020801502E-05,6
191,1.861596125,1.5205690895,1.2047482001,0.929435491,0.7100451761,0.6146472069,0.63121383,0.7254324663,0.889962806,0.9492238674,0.7676312231,0.6673703789,0.6309269364,0.7364138586,0.9323528488,1.2044977067,1.5420088161,1.8984795238,0.4833997485,0.4205063476,0.3736976984,0.2968350452,0.3783520471,0.4390421351,0.5168261154,0.3982460035,0.274658948,0.2307135163,0.2813880587,0.393826837,0.3961187681,0.24094964,0.1647953688,0.2330558456,0.417481601,0.1651611747,0,0.1662537633,0.527459609,0.3538596301,0.333694201,0.3339837405,0.3541666667,0.6137299645,1.8472579406,0.6172642558,1.8578957586,0.5809545937,1.7486077728,0.5494648922,1.6538273245,0.5866005436,1.7656014449,1.7944204074,1.6256258117,1.6950310304,1.8608073189,1.8747483672,45,28,0.7828406646,45,20,0.8958064165,42,20,0.8793421577,44,19,0.9019606742,0.000078039,9.98167521279787E-05,0.0001261201,0.000146602,0.0001379255,0.000077021,5.70777124470509E-06,-5.18304342385037E-05,-9.98334080491262E-05,0.0001273357,0.0002211223,0.0002059156,0.0001319823,0.000076335,0.000039198,1.85854998283837E-05,6.58678172950176E-06,-2.94348166612496E-05,-2.79317927335209E-05,-2.54317705182841E-05,-2.31588145126241E-05,-2.09184472741843E-05,-1.77591608653408E-05,-1.55616239767786E-05,-1.79275583008888E-05,-2.09184472741843E-05,-2.33148794057716E-05,-2.57227673090958E-05,-2.8062331776142E-05,-2.84482979190827E-05,-2.55776534867097E-05,-2.33148794057716E-05,-2.09184472741843E-05,-1.70842521164631E-05,-2.09184472741843E-05,-2.33148794057716E-05,-2.55776534867097E-05,6
192,1.5537387317,1.2188310518,0.9053469938,0.6395446357,0.5440163207,0.6150332478,0.7655139193,0.9262392105,1.0777840679,1.0722996734,0.932210996,0.7886477781,0.653757481,0.5713790235,0.6624529648,0.9187198935,1.2252167438,1.5566749803,0.4947119206,0.375091511,0.2885082221,0.2260492555,0.2934743049,0.3991320062,0.5053471307,0.4795228843,0.4760142806,0.4730909309,0.4760142806,0.4795228843,0.4300826645,0.206540455,0.1509124464,0.2054179442,0.4300826645,0.2987449663,0.2688016653,0.2934743049,0.6989670331,0.3962952076,0.3754967787,0.3876743786,0.3678368027,0.5936588053,1.7457732206,0.5919368037,1.7407093283,0.5617423087,1.6519163375,0.5726531293,1.6840018019,0.6155030019,1.8100104782,1.7533303643,1.6554619163,1.64085811,1.7980927172,1.8728098506,46,21,0.8897122578,46,44,0.2916610405,43,18,0.908168567,44,18,0.9124936318,8.84678663084089E-05,0.0001124473,0.0001391608,0.0001430922,0.000080012,6.01459068941361E-06,-0.000042591,-7.16011204925563E-05,-9.22498339184062E-05,0.0001416818,0.0002352766,0.0002292301,0.0001345539,0.000058901,2.10893422502914E-05,4.38819737119135E-06,-4.187234755274E-06,-0.00003297,-3.13932647350251E-05,-2.90645058542103E-05,-2.7284309473742E-05,-2.55295920886711E-05,-2.24272386881407E-05,-2.01724427508775E-05,-2.24272386881407E-05,-2.53792153370307E-05,-0.000027426,-2.93257229631986E-05,-3.16174459270529E-05,-3.23686132490914E-05,-2.90645058542103E-05,-2.7284309473742E-05,-2.55295920886711E-05,-2.13053756098826E-05,-2.53792153370307E-05,-0.000027426,-2.91955604383042E-05,6
193,1.3599391123,1.053329133,0.7880613707,0.6016568376,0.5378228274,0.6224495473,0.7746696858,0.9446203959,1.0801059945,1.1374437483,0.9970544855,0.8245388125,0.687723637,0.6375327159,0.6916600792,0.8610474522,1.1306106947,1.438482106,0.4787332455,0.3958209294,0.3240021228,0.2658972686,0.328337372,0.4050026535,0.5212671647,0.4218307439,0.3617766617,0.3509843946,0.3714956928,0.4105508936,0.3935279576,0.2192645048,0.1701742519,0.2192645048,0.4259670924,0.2182302325,0.1808101427,0.2111164033,0.6168816632,0.375,0.3755782579,0.339728326,0.3602670291,0.5664772778,1.5575991544,0.6089856702,1.674481223,0.6214152304,1.7086578321,0.6418702075,1.7649013148,0.6660621298,1.8314199894,1.9068015408,1.7687935734,1.7723089003,1.7787356226,1.7263517766,47,25,0.8467978188,47,33,0.7120510864,40,21,0.8511022265,44,22,0.8660254038,0.000104955,0.0001351813,0.0001577867,0.0001378373,7.06535936307065E-05,2.39532217532381E-06,-4.14307933435025E-05,-6.33296411605799E-05,-8.23926731528248E-05,9.59061675945177E-05,0.0001835687,0.0002191926,0.000165923,9.99045346197016E-05,5.11183853492037E-05,2.30024085711126E-05,7.69662235729862E-06,-0.000032921,-3.13023816338656E-05,-2.84403279640111E-05,-2.65371572574607E-05,-2.43504562011766E-05,-2.08090696297967E-05,-1.78980924642992E-05,-2.08090696297967E-05,-2.41777776890164E-05,-2.65371572574607E-05,-0.000028745,-3.11695887641172E-05,-3.19488993771282E-05,-2.85931330731611E-05,-2.65371572574607E-05,-2.43504562011766E-05,-1.95393844411061E-05,-2.41777776890164E-05,-2.65371572574607E-05,-2.85931330731611E-05,6
194,1.6770838137,1.3228994386,0.976504757,0.6772897233,0.495639176,0.5003145248,0.6512394039,0.876030909,1.0505712612,1.0736765219,0.9254219247,0.7320294413,0.5949912592,0.5872202195,0.7475945148,1.0313485536,1.3865794486,1.7630174577,0.4723675848,0.3809257868,0.2385035991,0.1121826564,0.2301795664,0.3939192986,0.5277356423,0.4415210649,0.373418302,0.3484892424,0.3662725078,0.4293826895,0.3840515529,0.1716064663,0.0224365313,0.1773763541,0.43751236,0.2178193184,0.1462682887,0.2154958459,0.4604957986,0.3264626346,0.3264626346,0.3266321348,0.3651858285,0.6059344433,2.3659378602,0.5702978315,2.2267907793,0.4513380887,1.7622993438,0.4085351374,1.5951704998,0.5138341747,2.0063222042,2.2258289963,1.7751814092,1.8693357761,2.3261916328,2.5080580795,44,10,0.9738311493,44,31,0.7096588635,43,16,0.9281954439,47,18,0.9237571637,8.11577032866564E-05,0.000109259,0.0001535537,0.0002098917,0.0001998731,0.000082305,-1.53226775627929E-05,-6.22446994748103E-05,-9.47585713088718E-05,8.89284997233227E-05,0.0002167356,0.000259916,0.0001753152,9.00983818609221E-05,4.48005513914017E-05,2.41045897624639E-05,1.1412284716228E-05,-2.45057114513864E-05,-2.32068163830017E-05,-2.05680715003471E-05,-1.79038699903595E-05,-1.54709360969124E-05,-1.20889479023322E-05,-9.58959792290481E-06,-1.17310957867216E-05,-0.000014764,-1.75611423286859E-05,-2.04061536179454E-05,-0.000023058,-2.33547245053333E-05,-2.04061536179454E-05,-1.79038699903595E-05,-1.5294592544688E-05,-1.10157523781044E-05,-0.000015118,-1.77327377854334E-05,-2.04061536179454E-05,6
195,1.2720729522,1.0076534169,0.7900757719,0.6470760272,0.6201736729,0.6773134291,0.7719389569,0.8879400487,1.0222719081,1.0480165148,0.8941372476,0.766946575,0.6801432448,0.6618959234,0.7058493994,0.863373839,1.089000204,1.3761491972,0.490376024,0.3771287096,0.2857074261,0.2155930451,0.276135547,0.3725169078,0.5096777801,0.3603299916,0.2372252286,0.1959936773,0.2449920967,0.3641739738,0.4117033688,0.1580151544,0.0783974709,0.1630992449,0.4316313005,0.1371955741,0.0097996839,0.147321552,0.4115867224,0.3729929637,0.3528733488,0.36511466,0.3848113352,0.5886568675,1.945421697,0.595618687,1.9684294549,0.5530739439,1.8278255295,0.5382934404,1.7789782063,0.5801718321,1.9173799415,2.0325825457,1.8971167101,1.9641211158,2.082614731,2.0375745693,51,22,0.9021738879,51,20,0.9198983612,44,21,0.8787552241,47,25,0.8467978188,9.93826299554095E-05,0.000126083,0.0001427846,0.0001266044,7.75261094547734E-05,2.50371052384707E-05,-1.93933378205874E-05,-5.16384304859968E-05,-7.71365404036413E-05,7.70362544465157E-05,0.0001476173,0.0001814039,0.0001611148,0.0001200249,7.27084320927538E-05,0.00004099,2.00908796019826E-05,-2.84845702362555E-05,-2.62768616974966E-05,-2.2960565944258E-05,-0.00002025,-1.77915969575905E-05,-1.37078989170721E-05,-1.02046340334304E-05,-1.37078989170721E-05,-0.000017407,-0.00002025,-2.2960565944258E-05,-2.612060413876E-05,-2.73395993344899E-05,-2.27850995792514E-05,-0.00002025,-1.75994515876612E-05,-1.1754886820148E-05,-1.75994515876612E-05,-0.00002025,-2.2960565944258E-05,6
196,1.519145201,1.2140600753,0.9523582475,0.7397092749,0.6298701128,0.6005267108,0.6326167699,0.7471175274,0.9271803692,0.9388221596,0.7641241866,0.651988681,0.5937804449,0.6342268941,0.7633229377,0.9858250841,1.2762291473,1.6004206484,0.4949515658,0.3845565404,0.2893661856,0.2120779397,0.284568256,0.3885143449,0.505048455,0.4021867813,0.2944324439,0.2728585903,0.2982184053,0.4071016697,0.4141800696,0.1680800179,0.0814203339,0.1680800179,0.424276088,0.1580735633,0.0807915961,0.1580735633,0.4848547625,0.36511466,0.3848113352,0.3598951034,0.3786345045,0.5963549063,1.5236993637,0.6346867058,1.62163792,0.6346867058,1.62163792,0.6417775072,1.6397550672,0.6713621551,1.7153444666,1.7157256533,1.6444751318,1.6290150971,1.6256260881,1.5151037374,49,21,0.9035079029,49,27,0.8344917674,46,22,0.8782178207,48,24,0.8660254038,8.1982824506699E-05,0.0001051958,0.0001292725,0.0001374637,0.0001088919,5.47708566202622E-05,-8.35340741316342E-06,-6.01327671490901E-05,-9.43431940401402E-05,0.0001201897,0.0002163474,0.0002052679,0.0001383121,8.11425772565702E-05,4.13258101991744E-05,1.97674790797784E-05,7.80723594661194E-06,-0.000026699,-2.49916203058646E-05,-2.21205852296802E-05,-0.000020037,-1.80122757354961E-05,-1.46300779670617E-05,-1.2024351488876E-05,-1.44672463161757E-05,-1.76948709751511E-05,-0.000019884,-2.21205852296802E-05,-2.49916203058646E-05,-2.57452701003997E-05,-2.21205852296802E-05,-0.000019884,-1.78537404986299E-05,-1.33263918841326E-05,-1.78537404986299E-05,-0.000020037,-2.21205852296802E-05,6
197,1.2360585787,0.9645487741,0.7258655399,0.5550510694,0.4973309807,0.5608387106,0.6935858038,0.8406872817,0.9975532994,0.9694225427,0.8495170252,0.7111068079,0.5726195727,0.5056842196,0.5483277232,0.7232758433,0.9677104971,1.2561595491,0.4861495869,0.3376114596,0.184964603,0.1121054786,0.1981763603,0.3490505287,0.5139016983,0.4149627696,0.3429971703,0.3181812515,0.3313491887,0.3834824944,0.4204993333,0.1228764463,0.0132117574,0.1520787478,0.4391791642,0.2118005827,0.1684175214,0.198616264,0.4301436554,0.4229987131,0.4037714989,0.3955504734,0.4143445618,0.5761059078,1.4922979095,0.6549008964,1.6964020425,0.6833511824,1.7700973505,0.6865770911,1.778453482,0.6827705598,1.768593353,1.8617636789,1.8257762735,1.8050092619,1.6920282126,1.5110026881,53,12,0.9740309056,53,34,0.7671151453,42,26,0.7853534525,46,28,0.7934038083,8.58292793257269E-05,0.0001126995,0.0001418452,0.0001472963,0.0001027576,0.000036052,-2.11322664292816E-05,-5.83577660895333E-05,-0.000083841,8.65516705552513E-05,0.0001718382,0.0002168232,0.0001729045,0.000103601,5.12228662485356E-05,2.52704938603883E-05,1.01220974335495E-05,-2.60030992915524E-05,-2.39296600551188E-05,-2.10167923722525E-05,-1.88985726273293E-05,-1.65146875618058E-05,-1.30614211048565E-05,-0.000009915,-1.27294587883782E-05,-1.60274400367259E-05,-1.85866804362991E-05,-2.0869653749517E-05,-2.37992859544464E-05,-2.51828712780333E-05,-2.0869653749517E-05,-1.87428859817028E-05,-1.63525879256155E-05,-1.1236130871561E-05,-1.61901675499222E-05,-1.87428859817028E-05,-2.10167923722525E-05,6
198,1.7334003932,1.39347932,1.0725096378,0.8013834192,0.6358519421,0.6366257203,0.7403117846,0.8467131019,1.0086396017,1.0571951279,0.8909113743,0.7963764089,0.7218778929,0.702785666,0.8214059242,1.0807404869,1.4059653131,1.7570955055,0.4782017598,0.3976856122,0.3424796457,0.2773500981,0.3440930107,0.4153960112,0.5218900562,0.4526843016,0.3976856122,0.3884485908,0.4038278384,0.45607017,0.399538195,0.2039607805,0.144222051,0.2045633248,0.4339443424,0.1805972996,0.1331280471,0.1889240792,0.6657326791,0.3609675406,0.3615915126,0.3613750913,0.3832224769,0.6782449562,1.5276374564,0.6994378463,1.575371026,0.6721188247,1.5138393326,0.6456542606,1.4542321669,0.6589578639,1.4841963893,1.5305618389,1.4412976366,1.5094986845,1.6172150801,1.6325687322,45,25,0.8314794193,45,35,0.6285393611,39,17,0.8999963474,42,17,0.9144221128,8.55636826864442E-05,0.0001088162,0.0001348959,0.0001443049,0.0001020161,0.000027331,-2.80950710605806E-05,-6.79048478345336E-05,-9.71352787268507E-05,0.0001563174,0.0002250621,0.0001965676,0.0001239462,6.26953123586823E-05,2.7083222591581E-05,9.1384822757867E-06,-1.34464082757129E-06,-3.17921413935663E-05,-3.04088070322372E-05,-2.80669392818547E-05,-2.62021565574241E-05,-2.45309469313848E-05,-2.13310580204778E-05,-1.86825709508212E-05,-2.10028878970858E-05,-2.40626545164365E-05,-2.60534823376026E-05,-2.80669392818547E-05,-3.04088070322372E-05,-3.10034784977126E-05,-2.80669392818547E-05,-2.62021565574241E-05,-2.43753932062521E-05,-2.00125421563839E-05,-2.43753932062521E-05,-2.62021565574241E-05,-2.80669392818547E-05,6
199,1.6762537366,1.3002889852,0.9871427795,0.7464753402,0.6494995851,0.664978595,0.7592207749,0.9336360643,1.1016540376,1.1258394428,0.9679846175,0.7801733911,0.6351914736,0.5930230186,0.6916512871,0.954272413,1.285085634,1.6586435017,0.526851264,0.3966623759,0.353675989,0.3018248928,0.3515448976,0.3966623759,0.4732130977,0.4130809099,0.3674627896,0.3549810709,0.379990873,0.4324951134,0.4198816238,0.2177127556,0.1723687404,0.2216595317,0.376475901,0.1750309634,0.1290247993,0.1831010966,0.6566687695,0.3274276599,0.3274276599,0.34,0.36,0.5954784585,1.7998628206,0.5764757795,1.7424262919,0.5403702434,1.63329554,0.5525371456,1.670070598,0.6035928465,1.8243889557,1.7066775626,1.5999119915,1.6251728598,1.7497440454,1.7785354461,46,28,0.7934038083,46,33,0.6966704504,47,19,0.9146461813,44,18,0.9124936318,8.62637033303824E-05,0.0001088431,0.0001267238,0.0001184982,6.88738513633781E-05,1.0889684776407E-05,-0.000037336,-0.000067403,-8.57464982975156E-05,0.0001062713,0.0002147208,0.0002457654,0.0001620585,7.61649375823076E-05,3.00818927570678E-05,9.30772990777875E-06,-1.47085627595246E-06,-3.60707662638727E-05,-3.39717696824033E-05,-3.11882227672347E-05,-2.916064490053E-05,-0.000027336,-2.41902751722341E-05,-2.18407482820564E-05,-0.000024369,-2.75054211360852E-05,-2.96419389233648E-05,-3.17796393542881E-05,-3.42249411135259E-05,-0.000034955,-3.11882227672347E-05,-2.93219134327134E-05,-0.000027336,-2.34721045090938E-05,-2.75054211360852E-05,-2.94823495450145E-05,-0.000031486,6
200,1.6473970964,1.2858053891,0.9639443455,0.7305675049,0.6501346734,0.6849151277,0.7602432625,0.9030095717,1.0632638983,1.1063644545,0.9422920756,0.7616840012,0.6199736621,0.5438349762,0.6170541601,0.8649263036,1.181186631,1.540041257,0.5225472145,0.3937470761,0.3269959497,0.2621976003,0.330136439,0.3761563709,0.4775361331,0.356437364,0.2592292299,0.2387680665,0.2749247989,0.386306297,0.4102705691,0.1766740607,0.114136827,0.1703555814,0.3747822791,0.1367568564,0.0113570388,0.1476415039,0.500869874,0.4376160406,0.4376160406,0.4251981981,0.4459010796,0.6333400857,1.4404624697,0.6923555395,1.5746866384,0.7177641983,1.6324758423,0.7036841966,1.6004524247,0.6967885947,1.5847691354,1.481835721,1.5421674821,1.5746866384,1.5643077778,1.4564569916,44,23,0.8524999697,44,21,0.8787552241,41,23,0.8278323292,38,20,0.8502891801,0.0001035184,0.0001323583,0.0001603431,0.0001536434,9.59075281149288E-05,2.84094944530462E-05,-3.03804966064382E-05,-7.13356317752965E-05,-9.73156898079561E-05,9.98427658632482E-05,0.0002095438,0.0002817617,0.0002414935,0.0001405777,0.00006722,3.13656868495372E-05,1.09682891563463E-05,-3.88247371432073E-05,-3.62375931358829E-05,-3.28857221156481E-05,-3.05591022832743E-05,-0.000028314,-2.49109103052501E-05,-2.20768113167257E-05,-2.53428595078683E-05,-0.000028729,-3.11539061499844E-05,-3.38103466745362E-05,-3.65633621907412E-05,-3.73533819588364E-05,-3.30728997406052E-05,-3.07582785012735E-05,-2.85218669437325E-05,-0.000024043,-2.85218669437325E-05,-3.09565525764228E-05,-3.34439076604909E-05,6
